platform,brand,campaign_type,spend,impressions,clicks,orders,revenue,day_of_week,is_weekend,CTR,ROAS,CPC,is_risky
Blinkit,Bingo,Sponsored_Brands,35877.46,205255,2875,170,15253.57,6,1,0.014,0.43,12.48,1
Swiggy,Sunfeast,Sponsored_Products,30387.74,269829,9365,630,115134.53,4,0,0.0347,3.79,3.24,0
Swiggy,Surf_Excel,Sponsored_Brands,15296.84,74603,1883,105,84935.54,4,0,0.0252,5.55,8.12,0
Blinkit,Cadbury,Sponsored_Products,20835.41,158540,6355,636,175132.0,6,1,0.0401,8.41,3.28,0
Blinkit,Cadbury,Sponsored_Display,11276.14,122634,892,24,6356.53,2,0,0.0073,0.56,12.64,1
Swiggy,Surf_Excel,Sponsored_Display,48318.06,708081,6635,153,109649.7,1,0,0.0094,2.27,7.28,1
Blinkit,Ariel,Sponsored_Products,6966.4,55380,2508,217,137893.6,1,0,0.0453,19.79,2.78,0
Zepto,Bingo,Sponsored_Display,18905.92,205362,1225,26,2630.87,3,0,0.006,0.14,15.43,1
Zepto,Bingo,Sponsored_Display,1779.03,23229,241,5,399.15,0,0,0.0104,0.22,7.38,1
Blinkit,Ariel,Sponsored_Products,11478.08,97953,4124,241,159125.31,5,1,0.0421,13.86,2.78,0
Swiggy,Bingo,Sponsored_Display,39133.32,529831,4958,105,8938.22,1,0,0.0094,0.23,7.89,1
Blinkit,Knorr,Sponsored_Brands,10458.17,56955,1176,71,10417.75,6,1,0.0206,1.0,8.89,1
Blinkit,Cadbury,Sponsored_Brands,4463.14,22395,329,24,6225.1,5,1,0.0147,1.39,13.57,1
Swiggy,Dove,Sponsored_Products,23985.43,203467,8552,415,217015.79,4,0,0.042,9.05,2.8,0
Swiggy,Surf_Excel,Sponsored_Display,993.48,15806,142,2,1360.69,5,1,0.009,1.37,7.0,1
Zepto,Bingo,Sponsored_Brands,4695.92,20024,481,22,1950.82,0,0,0.024,0.42,9.76,1
Swiggy,Sunfeast,Sponsored_Brands,40477.48,216923,3069,137,26432.23,6,1,0.0141,0.65,13.19,1
Zepto,Bingo,Sponsored_Display,38687.93,455864,4227,90,8702.42,0,0,0.0093,0.22,9.15,1
Swiggy,Bingo,Sponsored_Display,45799.37,672606,6631,82,6557.53,5,1,0.0099,0.14,6.91,1
Blinkit,Oreo,Sponsored_Brands,42798.51,194021,2741,189,21345.04,2,0,0.0141,0.5,15.61,1
Zepto,Knorr,Sponsored_Brands,34317.19,160730,2611,142,22036.55,1,0,0.0162,0.64,13.14,1
Zepto,Surf_Excel,Sponsored_Products,3090.48,25067,960,95,76844.17,6,1,0.0383,24.86,3.22,0
Zepto,Oreo,Sponsored_Products,39251.01,301579,13018,912,102181.75,2,0,0.0432,2.6,3.02,1
Blinkit,Oreo,Sponsored_Brands,42352.79,186980,4089,183,20799.94,5,1,0.0219,0.49,10.36,1
Blinkit,Sunfeast,Sponsored_Products,40054.57,275260,7609,822,146159.5,1,0,0.0276,3.65,5.26,0
Blinkit,Cadbury,Sponsored_Brands,25669.71,113978,2180,109,28982.3,3,0,0.0191,1.13,11.78,1
Blinkit,Sunfeast,Sponsored_Brands,12028.64,56990,1224,51,9514.5,2,0,0.0215,0.79,9.83,1
Blinkit,Cadbury,Sponsored_Products,42343.83,288330,8581,879,206453.89,2,0,0.0298,4.88,4.93,0
Zepto,Cadbury,Sponsored_Products,36494.56,270633,10881,905,238886.61,5,1,0.0402,6.55,3.35,0
Blinkit,Surf_Excel,Sponsored_Display,49047.68,579706,5341,89,65310.46,4,0,0.0092,1.33,9.18,1
Zepto,Bingo,Sponsored_Display,8206.78,97479,697,16,1386.61,5,1,0.0072,0.17,11.77,1
Blinkit,Surf_Excel,Sponsored_Display,11670.4,129039,1073,25,17757.97,2,0,0.0083,1.52,10.88,1
Swiggy,Knorr,Sponsored_Brands,10984.01,65220,1394,84,13129.21,1,0,0.0214,1.2,7.88,1
Zepto,Cadbury,Sponsored_Products,39730.72,282471,7279,704,162835.1,4,0,0.0258,4.1,5.46,0
Swiggy,Oreo,Sponsored_Brands,9751.91,63226,1539,53,6440.12,5,1,0.0243,0.66,6.34,1
Zepto,Bingo,Sponsored_Products,3799.66,26914,852,67,5766.66,6,1,0.0317,1.52,4.46,1
Swiggy,Dove,Sponsored_Brands,49928.76,289641,6023,221,133440.85,5,1,0.0208,2.67,8.29,1
Blinkit,Knorr,Sponsored_Display,1728.45,23788,188,5,690.45,2,0,0.0079,0.4,9.19,1
Blinkit,Surf_Excel,Sponsored_Display,41844.58,515637,3307,89,63659.33,2,0,0.0064,1.52,12.65,1
Blinkit,Sunfeast,Sponsored_Display,18585.66,211501,1833,52,9834.4,3,0,0.0087,0.53,10.14,1
Zepto,Knorr,Sponsored_Brands,42159.97,174067,2551,152,22314.66,5,1,0.0147,0.53,16.53,1
Swiggy,Knorr,Sponsored_Products,27953.71,238307,6251,524,82929.25,2,0,0.0262,2.97,4.47,1
Blinkit,Bingo,Sponsored_Products,45130.75,383627,14281,1003,94385.04,6,1,0.0372,2.09,3.16,1
Swiggy,Knorr,Sponsored_Display,46346.55,603457,5740,129,17436.4,0,0,0.0095,0.38,8.07,1
Swiggy,Knorr,Sponsored_Display,950.36,12498,100,1,150.18,4,0,0.008,0.16,9.5,1
Blinkit,Dove,Sponsored_Display,4232.9,54716,519,11,5234.96,0,0,0.0095,1.24,8.16,1
Blinkit,Ariel,Sponsored_Display,12892.76,145599,1487,37,25551.09,4,0,0.0102,1.98,8.67,1
Swiggy,Sunfeast,Sponsored_Products,33631.11,274060,11574,988,173171.62,6,1,0.0422,5.15,2.91,0
Blinkit,Sunfeast,Sponsored_Brands,44469.47,245460,4297,282,55988.81,5,1,0.0175,1.26,10.35,1
Blinkit,Sunfeast,Sponsored_Brands,23267.13,117564,1768,67,11714.34,3,0,0.015,0.5,13.16,1
Blinkit,Cadbury,Sponsored_Brands,30545.17,147885,2082,154,38756.03,2,0,0.0141,1.27,14.67,1
Zepto,Oreo,Sponsored_Brands,9830.74,44221,688,42,5265.91,2,0,0.0156,0.54,14.29,1
Swiggy,Ariel,Sponsored_Display,40345.86,557923,3359,67,47301.67,2,0,0.006,1.17,12.01,1
Swiggy,Sunfeast,Sponsored_Display,48382.74,723298,7183,110,20480.68,5,1,0.0099,0.42,6.74,1
Zepto,Knorr,Sponsored_Display,13795.65,152366,1157,20,2795.79,4,0,0.0076,0.2,11.92,1
Swiggy,Knorr,Sponsored_Brands,24993.88,129308,2851,141,19107.46,6,1,0.022,0.76,8.77,1
Blinkit,Sunfeast,Sponsored_Display,4762.75,54488,434,8,1267.4,2,0,0.008,0.27,10.97,1
Swiggy,Bingo,Sponsored_Display,28177.26,409937,3879,90,9109.93,0,0,0.0095,0.32,7.26,1
Blinkit,Sunfeast,Sponsored_Products,25387.78,174007,6190,438,81147.97,2,0,0.0356,3.2,4.1,0
Zepto,Knorr,Sponsored_Products,7649.61,57510,1691,137,19132.33,5,1,0.0294,2.5,4.52,1
Blinkit,Cadbury,Sponsored_Display,22382.28,283765,2779,64,16687.25,6,1,0.0098,0.75,8.05,1
Swiggy,Surf_Excel,Sponsored_Products,17038.18,161790,5919,415,330684.77,3,0,0.0366,19.41,2.88,0
Swiggy,Surf_Excel,Sponsored_Products,26330.63,209271,9268,620,439922.38,6,1,0.0443,16.71,2.84,0
Swiggy,Ariel,Sponsored_Display,29489.89,463735,3240,46,29441.95,0,0,0.007,1.0,9.1,1
Zepto,Ariel,Sponsored_Display,920.53,12170,107,2,1439.4,2,0,0.0088,1.56,8.6,1
Zepto,Sunfeast,Sponsored_Display,38169.8,490505,3432,51,10051.9,2,0,0.007,0.26,11.12,1
Swiggy,Dove,Sponsored_Display,35794.21,546035,3952,94,54259.9,1,0,0.0072,1.52,9.06,1
Blinkit,Sunfeast,Sponsored_Brands,18631.18,100235,1656,109,20717.64,4,0,0.0165,1.11,11.25,1
Zepto,Bingo,Sponsored_Brands,3120.33,13963,290,17,1438.13,0,0,0.0208,0.46,10.76,1
Swiggy,Sunfeast,Sponsored_Display,37869.16,473203,3351,62,12192.82,1,0,0.0071,0.32,11.3,1
Swiggy,Ariel,Sponsored_Products,47781.17,416471,13948,1245,919085.98,6,1,0.0335,19.24,3.43,0
Zepto,Surf_Excel,Sponsored_Display,12387.5,142337,1018,22,18422.42,3,0,0.0072,1.49,12.17,1
Zepto,Knorr,Sponsored_Display,16514.47,212639,1628,32,5352.11,4,0,0.0077,0.32,10.14,1
Zepto,Sunfeast,Sponsored_Products,9598.74,69045,1729,145,24793.91,0,0,0.025,2.58,5.55,1
Blinkit,Knorr,Sponsored_Brands,29058.34,135060,2637,138,21872.29,2,0,0.0195,0.75,11.02,1
Blinkit,Knorr,Sponsored_Display,8164.65,110368,1116,30,4642.6,6,1,0.0101,0.57,7.32,1
Swiggy,Dove,Sponsored_Display,18131.6,282006,1614,24,13561.9,0,0,0.0057,0.75,11.23,1
Zepto,Knorr,Sponsored_Brands,35002.14,148869,2534,117,18754.77,2,0,0.017,0.54,13.81,1
Blinkit,Surf_Excel,Sponsored_Brands,28225.74,146565,2581,103,76158.64,4,0,0.0176,2.7,10.94,1
Zepto,Cadbury,Sponsored_Products,19629.9,129690,5404,446,102269.9,2,0,0.0417,5.21,3.63,0
Swiggy,Cadbury,Sponsored_Brands,21302.36,136561,2922,149,36116.03,3,0,0.0214,1.7,7.29,1
Blinkit,Oreo,Sponsored_Brands,28324.49,126074,2995,142,18054.37,6,1,0.0238,0.64,9.46,1
Blinkit,Bingo,Sponsored_Brands,790.3,4176,100,4,332.68,5,1,0.0239,0.42,7.9,1
Blinkit,Sunfeast,Sponsored_Products,4386.24,31286,1285,147,23782.99,2,0,0.0411,5.42,3.41,0
Swiggy,Bingo,Sponsored_Brands,44122.27,218642,3526,179,15532.59,3,0,0.0161,0.35,12.51,1
Zepto,Surf_Excel,Sponsored_Brands,4355.01,21159,428,27,21347.59,5,1,0.0202,4.9,10.18,0
Blinkit,Knorr,Sponsored_Products,35486.78,273300,8410,543,76198.47,6,1,0.0308,2.15,4.22,1
Swiggy,Cadbury,Sponsored_Brands,46041.89,280065,5374,228,52266.34,4,0,0.0192,1.14,8.57,1
Zepto,Bingo,Sponsored_Brands,13898.84,62249,930,61,5229.32,4,0,0.0149,0.38,14.94,1
Swiggy,Surf_Excel,Sponsored_Products,18839.33,189414,8150,390,303327.86,6,1,0.043,16.1,2.31,0
Zepto,Cadbury,Sponsored_Display,28661.61,303976,2288,32,8066.66,6,1,0.0075,0.28,12.53,1
Swiggy,Knorr,Sponsored_Products,44144.59,334894,8563,608,94251.13,0,0,0.0256,2.14,5.16,1
Zepto,Bingo,Sponsored_Brands,47124.33,234057,5409,324,31233.53,3,0,0.0231,0.66,8.71,1
Blinkit,Cadbury,Sponsored_Brands,37108.38,185195,3400,155,40042.96,3,0,0.0184,1.08,10.91,1
Zepto,Sunfeast,Sponsored_Brands,4787.68,22242,419,24,4759.03,6,1,0.0188,0.99,11.43,1
Swiggy,Ariel,Sponsored_Products,33623.13,289848,11844,937,557668.97,1,0,0.0409,16.59,2.84,0
Swiggy,Sunfeast,Sponsored_Brands,20810.03,134217,2615,145,24833.25,1,0,0.0195,1.19,7.96,1
Zepto,Oreo,Sponsored_Brands,23799.7,96345,2316,129,14192.85,5,1,0.024,0.6,10.28,1
Blinkit,Oreo,Sponsored_Products,2932.85,26392,706,53,6145.71,5,1,0.0268,2.1,4.15,1
Blinkit,Cadbury,Sponsored_Display,9957.58,139717,904,22,5655.94,1,0,0.0065,0.57,11.02,1
Zepto,Ariel,Sponsored_Display,39630.42,486781,3593,52,34754.88,6,1,0.0074,0.88,11.03,1
Zepto,Surf_Excel,Sponsored_Brands,22970.96,91278,1987,128,94131.4,6,1,0.0218,4.1,11.56,0
Swiggy,Sunfeast,Sponsored_Products,15432.28,114792,3051,248,41974.96,5,1,0.0266,2.72,5.06,1
Blinkit,Surf_Excel,Sponsored_Brands,19508.94,93453,1798,82,58521.47,2,0,0.0192,3.0,10.85,0
Zepto,Ariel,Sponsored_Products,42792.78,263008,10855,843,555583.4,6,1,0.0413,12.98,3.94,0
Blinkit,Surf_Excel,Sponsored_Products,37575.45,322176,9317,743,577560.27,1,0,0.0289,15.37,4.03,0
Zepto,Ariel,Sponsored_Display,13979.61,179164,1428,24,16464.31,3,0,0.008,1.18,9.79,1
Zepto,Cadbury,Sponsored_Display,6316.34,73205,449,7,1934.24,6,1,0.0061,0.31,14.07,1
Blinkit,Surf_Excel,Sponsored_Products,12973.91,108430,2915,176,137763.29,6,1,0.0269,10.62,4.45,0
Zepto,Sunfeast,Sponsored_Brands,46077.44,217752,4825,277,51842.79,2,0,0.0222,1.13,9.55,1
Zepto,Knorr,Sponsored_Display,29288.65,366674,2174,55,8797.95,5,1,0.0059,0.3,13.47,1
Swiggy,Oreo,Sponsored_Brands,26907.27,170820,2952,114,13511.18,6,1,0.0173,0.5,9.11,1
Zepto,Knorr,Sponsored_Display,30021.48,391281,3564,61,8725.4,4,0,0.0091,0.29,8.42,1
Zepto,Surf_Excel,Sponsored_Display,18618.4,193967,1613,41,32078.3,0,0,0.0083,1.72,11.54,1
Zepto,Knorr,Sponsored_Brands,40451.8,164530,3442,224,31975.69,1,0,0.0209,0.79,11.75,1
Swiggy,Sunfeast,Sponsored_Display,26402.67,424601,3579,74,13556.69,4,0,0.0084,0.51,7.38,1
Blinkit,Sunfeast,Sponsored_Display,6279.02,79825,515,13,2268.02,5,1,0.0065,0.36,12.19,1
Swiggy,Surf_Excel,Sponsored_Brands,6888.72,41635,728,41,29043.02,3,0,0.0175,4.22,9.46,0
Swiggy,Cadbury,Sponsored_Display,27074.53,376647,2262,55,13651.64,0,0,0.006,0.5,11.97,1
Blinkit,Knorr,Sponsored_Display,46860.23,574766,3431,91,15365.74,4,0,0.006,0.33,13.66,1
Swiggy,Cadbury,Sponsored_Display,15763.43,229848,1647,20,5169.38,0,0,0.0072,0.33,9.57,1
Blinkit,Cadbury,Sponsored_Brands,43542.29,220399,5486,232,50080.06,1,0,0.0249,1.15,7.94,1
Swiggy,Ariel,Sponsored_Products,38322.73,357187,9001,649,411334.26,5,1,0.0252,10.73,4.26,0
Blinkit,Dove,Sponsored_Brands,12766.72,59379,977,61,32577.05,6,1,0.0165,2.55,13.07,1
Zepto,Surf_Excel,Sponsored_Products,2298.87,14225,360,29,23496.65,3,0,0.0253,10.22,6.39,0
Swiggy,Oreo,Sponsored_Display,5541.44,82486,619,13,1604.74,5,1,0.0075,0.29,8.95,1
Swiggy,Sunfeast,Sponsored_Products,36560.45,358573,11233,657,109558.85,0,0,0.0313,3.0,3.25,0
Swiggy,Sunfeast,Sponsored_Brands,10383.65,63480,988,58,9410.43,4,0,0.0156,0.91,10.51,1
Swiggy,Surf_Excel,Sponsored_Brands,18877.91,113518,2860,152,115838.33,1,0,0.0252,6.14,6.6,0
Zepto,Ariel,Sponsored_Display,25334.11,261504,1977,33,23513.9,1,0,0.0076,0.93,12.81,1
Swiggy,Bingo,Sponsored_Products,36410.67,287194,12404,1161,98263.34,5,1,0.0432,2.7,2.94,1
Zepto,Bingo,Sponsored_Display,6104.95,81198,797,12,1138.32,6,1,0.0098,0.19,7.66,1
Zepto,Bingo,Sponsored_Display,20615.14,243912,1412,25,2309.72,4,0,0.0058,0.11,14.6,1
Zepto,Ariel,Sponsored_Brands,24511.11,114636,1648,75,46479.98,6,1,0.0144,1.9,14.87,1
Zepto,Oreo,Sponsored_Products,27270.94,171301,5765,388,45695.8,6,1,0.0337,1.68,4.73,1
Blinkit,Sunfeast,Sponsored_Products,41008.85,339994,12230,878,163562.58,4,0,0.036,3.99,3.35,0
Blinkit,Surf_Excel,Sponsored_Products,8998.07,63994,2842,183,130316.76,0,0,0.0444,14.48,3.17,0
Swiggy,Ariel,Sponsored_Products,40487.66,386493,16046,1365,928803.71,5,1,0.0415,22.94,2.52,0
Blinkit,Sunfeast,Sponsored_Display,34797.48,501195,4143,110,19620.8,5,1,0.0083,0.56,8.4,1
Blinkit,Cadbury,Sponsored_Display,28015.61,333435,2446,56,13799.24,2,0,0.0073,0.49,11.45,1
Swiggy,Knorr,Sponsored_Brands,35126.63,183123,4506,133,21705.09,5,1,0.0246,0.62,7.8,1
Swiggy,Knorr,Sponsored_Display,20894.88,273723,2657,47,7279.81,1,0,0.0097,0.35,7.86,1
Swiggy,Ariel,Sponsored_Display,7350.68,113721,996,23,17109.96,0,0,0.0088,2.33,7.38,1
Blinkit,Sunfeast,Sponsored_Brands,33455.38,166007,2984,219,38926.35,4,0,0.018,1.16,11.21,1
Blinkit,Dove,Sponsored_Brands,26471.28,131099,2793,142,85972.42,5,1,0.0213,3.25,9.48,0
Swiggy,Oreo,Sponsored_Brands,32149.05,157872,2225,105,13469.53,0,0,0.0141,0.42,14.45,1
Zepto,Bingo,Sponsored_Display,17230.94,174594,981,13,1108.74,5,1,0.0056,0.06,17.56,1
Swiggy,Oreo,Sponsored_Display,45389.9,551854,3679,65,7131.06,4,0,0.0067,0.16,12.34,1
Zepto,Oreo,Sponsored_Brands,29574.81,139453,2027,90,11083.13,3,0,0.0145,0.37,14.59,1
Zepto,Ariel,Sponsored_Brands,4727.42,23552,484,32,24167.14,4,0,0.0206,5.11,9.77,0
Swiggy,Cadbury,Sponsored_Brands,22765.3,110894,2204,113,25895.7,4,0,0.0199,1.14,10.33,1
Swiggy,Oreo,Sponsored_Display,37939.62,482233,3870,80,9823.54,4,0,0.008,0.26,9.8,1
Swiggy,Knorr,Sponsored_Display,39809.66,496906,3879,56,8939.82,5,1,0.0078,0.22,10.26,1
Blinkit,Cadbury,Sponsored_Products,24982.55,178750,6437,520,139222.95,2,0,0.036,5.57,3.88,0
Zepto,Surf_Excel,Sponsored_Display,44790.0,526255,3224,82,57812.36,4,0,0.0061,1.29,13.89,1
Blinkit,Oreo,Sponsored_Display,13749.59,179407,1555,44,4945.09,1,0,0.0087,0.36,8.84,1
Blinkit,Oreo,Sponsored_Display,20824.64,241176,2228,50,6308.06,1,0,0.0092,0.3,9.35,1
Swiggy,Surf_Excel,Sponsored_Brands,44980.55,226699,5246,212,173651.03,0,0,0.0231,3.86,8.57,0
Blinkit,Oreo,Sponsored_Display,44864.71,654127,4802,78,8462.34,2,0,0.0073,0.19,9.34,1
Swiggy,Surf_Excel,Sponsored_Brands,34442.78,220954,4919,155,104899.78,0,0,0.0223,3.05,7.0,0
Zepto,Cadbury,Sponsored_Products,43019.54,346206,10429,876,248342.3,1,0,0.0301,5.77,4.12,0
Swiggy,Knorr,Sponsored_Products,4894.28,37592,1060,64,9031.36,6,1,0.0282,1.85,4.62,1
Blinkit,Surf_Excel,Sponsored_Brands,43317.25,248680,5143,233,173918.83,1,0,0.0207,4.02,8.42,0
Blinkit,Dove,Sponsored_Brands,16370.69,75999,1827,106,63537.18,3,0,0.024,3.88,8.96,0
Swiggy,Ariel,Sponsored_Brands,9327.41,45702,794,38,26535.43,4,0,0.0174,2.84,11.75,1
Swiggy,Ariel,Sponsored_Display,12348.81,153972,1586,28,18571.3,6,1,0.0103,1.5,7.79,1
Blinkit,Surf_Excel,Sponsored_Products,21189.44,147398,5609,336,241858.74,1,0,0.0381,11.41,3.78,0
Zepto,Ariel,Sponsored_Brands,12934.0,54257,973,48,33020.95,5,1,0.0179,2.55,13.29,1
Zepto,Oreo,Sponsored_Display,16368.1,207229,1556,25,3047.35,5,1,0.0075,0.19,10.52,1
Swiggy,Bingo,Sponsored_Products,7181.44,55921,2408,226,19293.31,0,0,0.0431,2.69,2.98,1
Zepto,Bingo,Sponsored_Display,15160.75,187218,1794,40,3368.1,6,1,0.0096,0.22,8.45,1
Blinkit,Ariel,Sponsored_Products,28828.05,221309,7877,882,609350.04,0,0,0.0356,21.14,3.66,0
Swiggy,Cadbury,Sponsored_Display,22371.76,316282,2904,68,17571.18,4,0,0.0092,0.79,7.7,1
Blinkit,Sunfeast,Sponsored_Products,17662.58,149023,5144,431,83313.34,4,0,0.0345,4.72,3.43,0
Blinkit,Cadbury,Sponsored_Products,37449.38,325976,11080,765,215910.05,3,0,0.034,5.77,3.38,0
Zepto,Sunfeast,Sponsored_Display,44728.74,511550,3120,75,13828.35,2,0,0.0061,0.31,14.34,1
Swiggy,Bingo,Sponsored_Brands,37961.07,188936,4858,227,20279.45,0,0,0.0257,0.53,7.81,1
Swiggy,Bingo,Sponsored_Products,16934.03,141157,4762,295,23652.03,4,0,0.0337,1.4,3.56,1
Zepto,Surf_Excel,Sponsored_Brands,37349.89,186695,3828,205,155332.03,0,0,0.0205,4.16,9.76,0
Blinkit,Knorr,Sponsored_Display,8023.02,102715,987,21,3436.42,4,0,0.0096,0.43,8.13,1
Blinkit,Dove,Sponsored_Brands,6950.74,33261,486,30,18441.07,1,0,0.0146,2.65,14.3,1
Blinkit,Cadbury,Sponsored_Brands,17608.54,76612,1332,77,19181.9,0,0,0.0174,1.09,13.22,1
Blinkit,Oreo,Sponsored_Brands,40481.27,225589,5476,388,45079.22,1,0,0.0243,1.11,7.39,1
Swiggy,Sunfeast,Sponsored_Brands,12694.24,79040,1755,69,13667.09,0,0,0.0222,1.08,7.23,1
Swiggy,Ariel,Sponsored_Brands,3631.04,19328,400,12,8978.31,2,0,0.0207,2.47,9.08,1
Zepto,Oreo,Sponsored_Products,7019.62,42752,1530,140,15510.54,3,0,0.0358,2.21,4.59,1
Zepto,Knorr,Sponsored_Products,43007.88,278632,11382,1083,160857.0,5,1,0.0408,3.74,3.78,0
Swiggy,Sunfeast,Sponsored_Products,31872.27,237179,6187,582,102247.98,5,1,0.0261,3.21,5.15,0
Swiggy,Cadbury,Sponsored_Display,13033.46,190261,1949,25,6202.23,5,1,0.0102,0.48,6.69,1
Blinkit,Surf_Excel,Sponsored_Brands,27987.14,147642,3211,131,107433.84,1,0,0.0217,3.84,8.72,0
Blinkit,Oreo,Sponsored_Products,26615.19,187592,7984,634,73540.64,6,1,0.0426,2.76,3.33,1
Zepto,Knorr,Sponsored_Display,32944.08,433434,4394,66,10252.48,4,0,0.0101,0.31,7.5,1
Swiggy,Cadbury,Sponsored_Products,12042.78,93847,2599,127,32415.47,5,1,0.0277,2.69,4.63,1
Zepto,Bingo,Sponsored_Products,43287.95,284411,10283,597,58095.31,2,0,0.0362,1.34,4.21,1
Swiggy,Bingo,Sponsored_Brands,15813.74,82081,1643,79,6624.9,5,1,0.02,0.42,9.62,1
Blinkit,Cadbury,Sponsored_Display,34859.52,430249,3319,67,17658.21,0,0,0.0077,0.51,10.5,1
Zepto,Cadbury,Sponsored_Brands,1298.17,6831,123,6,1342.65,1,0,0.018,1.03,10.55,1
Zepto,Cadbury,Sponsored_Brands,18946.53,99505,2583,151,32973.62,6,1,0.026,1.74,7.34,1
Swiggy,Sunfeast,Sponsored_Products,17909.64,143625,4843,419,82620.07,0,0,0.0337,4.61,3.7,0
Blinkit,Cadbury,Sponsored_Brands,27402.48,151206,3536,257,66469.07,6,1,0.0234,2.43,7.75,1
Zepto,Oreo,Sponsored_Display,4100.44,48984,364,8,1055.57,0,0,0.0074,0.26,11.26,1
Blinkit,Knorr,Sponsored_Brands,39611.5,182213,2926,128,18698.02,0,0,0.0161,0.47,13.54,1
Zepto,Sunfeast,Sponsored_Brands,11280.15,49278,862,52,9900.8,3,0,0.0175,0.88,13.09,1
Blinkit,Cadbury,Sponsored_Brands,34013.37,188076,4093,303,74004.53,3,0,0.0218,2.18,8.31,1
Swiggy,Dove,Sponsored_Products,40259.0,402361,12565,712,430466.16,4,0,0.0312,10.69,3.2,0
Zepto,Ariel,Sponsored_Display,28312.91,346855,2485,41,30165.13,1,0,0.0072,1.07,11.39,1
Zepto,Dove,Sponsored_Products,37173.72,248324,8251,721,381284.77,2,0,0.0332,10.26,4.51,0
Blinkit,Knorr,Sponsored_Products,33262.09,245940,9078,683,94013.14,2,0,0.0369,2.83,3.66,1
Blinkit,Bingo,Sponsored_Products,18098.72,142855,5386,611,48610.11,2,0,0.0377,2.69,3.36,1
Zepto,Surf_Excel,Sponsored_Products,40538.5,312170,10941,832,635774.37,0,0,0.035,15.68,3.71,0
Swiggy,Surf_Excel,Sponsored_Products,15087.72,125400,5400,501,421437.59,3,0,0.0431,27.93,2.79,0
Blinkit,Ariel,Sponsored_Display,28775.04,320636,2157,37,23145.7,1,0,0.0067,0.8,13.34,1
Blinkit,Bingo,Sponsored_Brands,37397.19,165293,2685,162,15952.87,0,0,0.0162,0.43,13.93,1
Blinkit,Sunfeast,Sponsored_Products,19258.32,141890,6367,499,87498.86,6,1,0.0449,4.54,3.02,0
Zepto,Sunfeast,Sponsored_Products,15487.0,112223,2753,256,49595.18,3,0,0.0245,3.2,5.63,0
Zepto,Sunfeast,Sponsored_Display,23237.63,276940,2245,40,6543.7,3,0,0.0081,0.28,10.35,1
Zepto,Surf_Excel,Sponsored_Display,40989.19,525050,3142,74,52353.11,5,1,0.006,1.28,13.05,1
Zepto,Dove,Sponsored_Brands,46531.13,210542,5431,188,103543.41,5,1,0.0258,2.23,8.57,1
Swiggy,Surf_Excel,Sponsored_Display,27481.63,346032,2538,38,30155.27,1,0,0.0073,1.1,10.83,1
Swiggy,Oreo,Sponsored_Brands,33242.58,215989,4035,201,22779.04,6,1,0.0187,0.69,8.24,1
Zepto,Cadbury,Sponsored_Products,45212.04,364663,13438,1268,309019.23,1,0,0.0369,6.83,3.36,0
Swiggy,Sunfeast,Sponsored_Products,5378.07,52444,1507,82,14748.97,1,0,0.0287,2.74,3.57,1
Blinkit,Dove,Sponsored_Brands,11987.89,52825,786,46,25475.37,0,0,0.0149,2.13,15.25,1
Blinkit,Knorr,Sponsored_Display,35590.55,400092,2635,39,5957.85,4,0,0.0066,0.17,13.51,1
Blinkit,Ariel,Sponsored_Brands,41275.35,241298,4106,196,131928.7,1,0,0.017,3.2,10.05,0
Zepto,Knorr,Sponsored_Display,42922.94,500824,3964,77,12070.1,5,1,0.0079,0.28,10.83,1
Blinkit,Cadbury,Sponsored_Products,21047.81,142612,5237,556,136432.19,4,0,0.0367,6.48,4.02,0
Swiggy,Dove,Sponsored_Display,4922.33,61381,608,9,4650.5,0,0,0.0099,0.94,8.1,1
Zepto,Surf_Excel,Sponsored_Brands,22170.18,89970,1608,89,71466.42,4,0,0.0179,3.22,13.79,0
Swiggy,Surf_Excel,Sponsored_Brands,11921.36,64984,1224,73,57248.33,2,0,0.0188,4.8,9.74,0
Blinkit,Oreo,Sponsored_Products,14914.22,120320,4641,339,39435.07,6,1,0.0386,2.64,3.21,1
Blinkit,Oreo,Sponsored_Display,38727.24,481003,4271,79,9612.98,4,0,0.0089,0.25,9.07,1
Blinkit,Surf_Excel,Sponsored_Display,4238.59,51485,360,9,6991.03,1,0,0.007,1.65,11.77,1
Zepto,Knorr,Sponsored_Display,41465.27,501173,4397,100,15897.53,0,0,0.0088,0.38,9.43,1
Swiggy,Ariel,Sponsored_Products,21669.62,191364,6275,374,241426.68,6,1,0.0328,11.14,3.45,0
Zepto,Sunfeast,Sponsored_Display,30005.16,388365,3923,96,19268.51,1,0,0.0101,0.64,7.65,1
Zepto,Knorr,Sponsored_Brands,4937.79,23077,558,21,2929.79,6,1,0.0242,0.59,8.85,1
Blinkit,Ariel,Sponsored_Display,17199.27,246425,2549,63,43867.38,5,1,0.0103,2.55,6.75,1
Zepto,Oreo,Sponsored_Products,4940.2,32834,834,82,9371.19,2,0,0.0254,1.9,5.92,1
Zepto,Cadbury,Sponsored_Display,48096.41,595796,3532,70,16717.47,5,1,0.0059,0.35,13.62,1
Blinkit,Ariel,Sponsored_Display,40459.45,548963,3977,92,59139.04,1,0,0.0072,1.46,10.17,1
Zepto,Surf_Excel,Sponsored_Brands,23251.82,96548,1559,55,39532.71,1,0,0.0161,1.7,14.91,1
